Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HG4,O3,22/01/2013 15:00,19,ug m-3,P
HG4,O3,22/01/2013 15:15,26,ug m-3,P
HG4,O3,22/01/2013 15:30,22,ug m-3,P
HG4,O3,22/01/2013 15:45,25,ug m-3,P
HG4,O3,22/01/2013 16:00,27,ug m-3,P
HG4,O3,22/01/2013 16:15,29,ug m-3,P
HG4,O3,22/01/2013 16:30,33,ug m-3,P
HG4,O3,22/01/2013 16:45,30,ug m-3,P
HG4,O3,22/01/2013 17:00,32,ug m-3,P
HG4,O3,22/01/2013 17:15,34,ug m-3,P
HG4,O3,22/01/2013 17:30,35,ug m-3,P
HG4,O3,22/01/2013 17:45,37,ug m-3,P
HG4,O3,22/01/2013 18:00,35,ug m-3,P
HG4,O3,22/01/2013 18:15,30,ug m-3,P
HG4,O3,22/01/2013 18:30,23,ug m-3,P
HG4,O3,22/01/2013 18:45,21,ug m-3,P
HG4,O3,22/01/2013 19:00,16,ug m-3,P
HG4,O3,22/01/2013 19:15,18,ug m-3,P
HG4,O3,22/01/2013 19:30,18,ug m-3,P
HG4,O3,22/01/2013 19:45,29,ug m-3,P
HG4,O3,22/01/2013 20:00,37,ug m-3,P
HG4,O3,22/01/2013 20:15,31,ug m-3,P
HG4,O3,22/01/2013 20:30,21,ug m-3,P
HG4,O3,22/01/2013 20:45,30,ug m-3,P
HG4,O3,22/01/2013 21:00,25,ug m-3,P
HG4,O3,22/01/2013 21:15,11,ug m-3,P
HG4,O3,22/01/2013 21:30,10,ug m-3,P
HG4,O3,22/01/2013 21:45,10,ug m-3,P
HG4,O3,22/01/2013 22:00,13,ug m-3,P
HG4,O3,22/01/2013 22:15,17,ug m-3,P
HG4,O3,22/01/2013 22:30,24,ug m-3,P
HG4,O3,22/01/2013 22:45,25,ug m-3,P
HG4,O3,22/01/2013 23:00,22,ug m-3,P
HG4,O3,22/01/2013 23:15,17,ug m-3,P
HG4,O3,22/01/2013 23:30,14,ug m-3,P
HG4,O3,22/01/2013 23:45,19,ug m-3,P
HG4,O3,23/01/2013 00:00,20,ug m-3,P
HG4,O3,23/01/2013 00:15,29,ug m-3,P
HG4,O3,23/01/2013 00:30,32,ug m-3,P
HG4,O3,23/01/2013 00:45,,ug m-3,P
HG4,O3,23/01/2013 01:00,,ug m-3,P
HG4,O3,23/01/2013 01:15,36,ug m-3,P
HG4,O3,23/01/2013 01:30,38,ug m-3,P
HG4,O3,23/01/2013 01:45,41,ug m-3,P
HG4,O3,23/01/2013 02:00,40,ug m-3,P
HG4,O3,23/01/2013 02:15,44,ug m-3,P
HG4,O3,23/01/2013 02:30,42,ug m-3,P
HG4,O3,23/01/2013 02:45,47,ug m-3,P
HG4,O3,23/01/2013 03:00,48,ug m-3,P
HG4,O3,23/01/2013 03:15,49,ug m-3,P
HG4,O3,23/01/2013 03:30,45,ug m-3,P
HG4,O3,23/01/2013 03:45,50,ug m-3,P
HG4,O3,23/01/2013 04:00,49,ug m-3,P
HG4,O3,23/01/2013 04:15,51,ug m-3,P
HG4,O3,23/01/2013 04:30,51,ug m-3,P
HG4,O3,23/01/2013 04:45,53,ug m-3,P
HG4,O3,23/01/2013 05:00,51,ug m-3,P
HG4,O3,23/01/2013 05:15,49,ug m-3,P
HG4,O3,23/01/2013 05:30,47,ug m-3,P
HG4,O3,23/01/2013 05:45,44,ug m-3,P
HG4,O3,23/01/2013 06:00,39,ug m-3,P
HG4,O3,23/01/2013 06:15,36,ug m-3,P
HG4,O3,23/01/2013 06:30,35,ug m-3,P
HG4,O3,23/01/2013 06:45,27,ug m-3,P
HG4,O3,23/01/2013 07:00,26,ug m-3,P
HG4,O3,23/01/2013 07:15,24,ug m-3,P
HG4,O3,23/01/2013 07:30,21,ug m-3,P
HG4,O3,23/01/2013 07:45,21,ug m-3,P
HG4,O3,23/01/2013 08:00,19,ug m-3,P
HG4,O3,23/01/2013 08:15,12,ug m-3,P
HG4,O3,23/01/2013 08:30,18,ug m-3,P
HG4,O3,23/01/2013 08:45,16,ug m-3,P
HG4,O3,23/01/2013 09:00,21,ug m-3,P
HG4,O3,23/01/2013 09:15,18,ug m-3,P
HG4,O3,23/01/2013 09:30,23,ug m-3,P
HG4,O3,23/01/2013 09:45,19,ug m-3,P
HG4,O3,23/01/2013 10:00,19,ug m-3,P
HG4,O3,23/01/2013 10:15,14,ug m-3,P
HG4,O3,23/01/2013 10:30,15,ug m-3,P
HG4,O3,23/01/2013 10:45,15,ug m-3,P
HG4,O3,23/01/2013 11:00,14,ug m-3,P
HG4,O3,23/01/2013 11:15,18,ug m-3,P
HG4,O3,23/01/2013 11:30,17,ug m-3,P
HG4,O3,23/01/2013 11:45,22,ug m-3,P
HG4,O3,23/01/2013 12:00,18,ug m-3,P
HG4,O3,23/01/2013 12:15,16,ug m-3,P
HG4,O3,23/01/2013 12:30,13,ug m-3,P
HG4,O3,23/01/2013 12:45,18,ug m-3,P
HG4,O3,23/01/2013 13:00,23,ug m-3,P
HG4,O3,23/01/2013 13:15,21,ug m-3,P
HG4,O3,23/01/2013 13:30,22,ug m-3,P
HG4,O3,23/01/2013 13:45,15,ug m-3,P
HG4,O3,23/01/2013 14:00,14,ug m-3,P
HG4,O3,23/01/2013 14:15,13,ug m-3,P
HG4,O3,23/01/2013 14:30,9,ug m-3,P
HG4,O3,23/01/2013 14:45,13,ug m-3,P
HG4,O3,23/01/2013 15:00,11,ug m-3,P
HG4,O3,23/01/2013 15:15,11,ug m-3,P
HG4,O3,23/01/2013 15:30,8,ug m-3,P
HG4,O3,23/01/2013 15:45,10,ug m-3,P
HG4,O3,23/01/2013 16:00,7,ug m-3,P
HG4,O3,23/01/2013 16:15,7,ug m-3,P
HG4,O3,23/01/2013 16:30,7,ug m-3,P
HG4,O3,23/01/2013 16:45,5,ug m-3,P
HG4,O3,23/01/2013 17:00,7,ug m-3,P
HG4,O3,23/01/2013 17:15,6,ug m-3,P
HG4,O3,23/01/2013 17:30,7,ug m-3,P
HG4,O3,23/01/2013 17:45,5,ug m-3,P
HG4,O3,23/01/2013 18:00,7,ug m-3,P
HG4,O3,23/01/2013 18:15,5,ug m-3,P
HG4,O3,23/01/2013 18:30,8,ug m-3,P
HG4,O3,23/01/2013 18:45,6,ug m-3,P
HG4,O3,23/01/2013 19:00,7,ug m-3,P
HG4,O3,23/01/2013 19:15,6,ug m-3,P
HG4,O3,23/01/2013 19:30,6,ug m-3,P
HG4,O3,23/01/2013 19:45,7,ug m-3,P
HG4,O3,23/01/2013 20:00,5,ug m-3,P
HG4,O3,23/01/2013 20:15,8,ug m-3,P
HG4,O3,23/01/2013 20:30,6,ug m-3,P
HG4,O3,23/01/2013 20:45,7,ug m-3,P
HG4,O3,23/01/2013 21:00,5,ug m-3,P
HG4,O3,23/01/2013 21:15,7,ug m-3,P
HG4,O3,23/01/2013 21:30,6,ug m-3,P
HG4,O3,23/01/2013 21:45,10,ug m-3,P
HG4,O3,23/01/2013 22:00,15,ug m-3,P
HG4,O3,23/01/2013 22:15,21,ug m-3,P
HG4,O3,23/01/2013 22:30,33,ug m-3,P
HG4,O3,23/01/2013 22:45,39,ug m-3,P
HG4,O3,23/01/2013 23:00,37,ug m-3,P
HG4,O3,23/01/2013 23:15,41,ug m-3,P
HG4,O3,23/01/2013 23:30,46,ug m-3,P
HG4,O3,23/01/2013 23:45,38,ug m-3,P
HG4,O3,24/01/2013 00:00,39,ug m-3,P
HG4,O3,24/01/2013 00:15,35,ug m-3,P
HG4,O3,24/01/2013 00:30,35,ug m-3,P
HG4,O3,24/01/2013 00:45,,ug m-3,P
HG4,O3,24/01/2013 01:00,,ug m-3,P
HG4,O3,24/01/2013 01:15,32,ug m-3,P
HG4,O3,24/01/2013 01:30,35,ug m-3,P
HG4,O3,24/01/2013 01:45,38,ug m-3,P
HG4,O3,24/01/2013 02:00,44,ug m-3,P
HG4,O3,24/01/2013 02:15,44,ug m-3,P
HG4,O3,24/01/2013 02:30,46,ug m-3,P
HG4,O3,24/01/2013 02:45,42,ug m-3,P
HG4,O3,24/01/2013 03:00,41,ug m-3,P
HG4,O3,24/01/2013 03:15,38,ug m-3,P
HG4,O3,24/01/2013 03:30,43,ug m-3,P
HG4,O3,24/01/2013 03:45,50,ug m-3,P
HG4,O3,24/01/2013 04:00,51,ug m-3,P
HG4,O3,24/01/2013 04:15,53,ug m-3,P
HG4,O3,24/01/2013 04:30,49,ug m-3,P
HG4,O3,24/01/2013 04:45,51,ug m-3,P
HG4,O3,24/01/2013 05:00,43,ug m-3,P
HG4,O3,24/01/2013 05:15,40,ug m-3,P
HG4,O3,24/01/2013 05:30,33,ug m-3,P
HG4,O3,24/01/2013 05:45,25,ug m-3,P
HG4,O3,24/01/2013 06:00,23,ug m-3,P
HG4,O3,24/01/2013 06:15,26,ug m-3,P
HG4,O3,24/01/2013 06:30,19,ug m-3,P
HG4,O3,24/01/2013 06:45,14,ug m-3,P
HG4,O3,24/01/2013 07:00,11,ug m-3,P
HG4,O3,24/01/2013 07:15,12,ug m-3,P
HG4,O3,24/01/2013 07:30,17,ug m-3,P
HG4,O3,24/01/2013 07:45,19,ug m-3,P
HG4,O3,24/01/2013 08:00,14,ug m-3,P
HG4,O3,24/01/2013 08:15,18,ug m-3,P
HG4,O3,24/01/2013 08:30,16,ug m-3,P
HG4,O3,24/01/2013 08:45,16,ug m-3,P
HG4,O3,24/01/2013 09:00,21,ug m-3,P
HG4,O3,24/01/2013 09:15,20,ug m-3,P
HG4,O3,24/01/2013 09:30,24,ug m-3,P
HG4,O3,24/01/2013 09:45,27,ug m-3,P
HG4,O3,24/01/2013 10:00,32,ug m-3,P
HG4,O3,24/01/2013 10:15,37,ug m-3,P
HG4,O3,24/01/2013 10:30,39,ug m-3,P
HG4,O3,24/01/2013 10:45,40,ug m-3,P
HG4,O3,24/01/2013 11:00,40,ug m-3,P
HG4,O3,24/01/2013 11:15,44,ug m-3,P
HG4,O3,24/01/2013 11:30,43,ug m-3,P
HG4,O3,24/01/2013 11:45,47,ug m-3,P
HG4,O3,24/01/2013 12:00,44,ug m-3,P
HG4,O3,24/01/2013 12:15,43,ug m-3,P
HG4,O3,24/01/2013 12:30,38,ug m-3,P
HG4,O3,24/01/2013 12:45,39,ug m-3,P
HG4,O3,24/01/2013 13:00,35,ug m-3,P
HG4,O3,24/01/2013 13:15,39,ug m-3,P
HG4,O3,24/01/2013 13:30,35,ug m-3,P
HG4,O3,24/01/2013 13:45,40,ug m-3,P
HG4,O3,24/01/2013 14:00,38,ug m-3,P
HG4,O3,24/01/2013 14:15,49,ug m-3,P
HG4,O3,24/01/2013 14:30,49,ug m-3,P
HG4,O3,24/01/2013 14:45,55,ug m-3,P
HG4,O3,24/01/2013 15:00,46,ug m-3,P
HG4,O3,24/01/2013 15:15,40,ug m-3,P
HG4,O3,24/01/2013 15:30,46,ug m-3,P
HG4,O3,24/01/2013 15:45,45,ug m-3,P
HG4,O3,24/01/2013 16:00,35,ug m-3,P
HG4,O3,24/01/2013 16:15,22,ug m-3,P
HG4,O3,24/01/2013 16:30,19,ug m-3,P
HG4,O3,24/01/2013 16:45,20,ug m-3,P
HG4,O3,24/01/2013 17:00,16,ug m-3,P
HG4,O3,24/01/2013 17:15,8,ug m-3,P
HG4,O3,24/01/2013 17:30,8,ug m-3,P
HG4,O3,24/01/2013 17:45,5,ug m-3,P
HG4,O3,24/01/2013 18:00,8,ug m-3,P
HG4,O3,24/01/2013 18:15,6,ug m-3,P
HG4,O3,24/01/2013 18:30,11,ug m-3,P
HG4,O3,24/01/2013 18:45,15,ug m-3,P
HG4,O3,24/01/2013 19:00,11,ug m-3,P
HG4,O3,24/01/2013 19:15,7,ug m-3,P
HG4,O3,24/01/2013 19:30,8,ug m-3,P
HG4,O3,24/01/2013 19:45,8,ug m-3,P
HG4,O3,24/01/2013 20:00,8,ug m-3,P
HG4,O3,24/01/2013 20:15,7,ug m-3,P
HG4,O3,24/01/2013 20:30,7,ug m-3,P
HG4,O3,24/01/2013 20:45,8,ug m-3,P
HG4,O3,24/01/2013 21:00,5,ug m-3,P
HG4,O3,24/01/2013 21:15,10,ug m-3,P
HG4,O3,24/01/2013 21:30,7,ug m-3,P
HG4,O3,24/01/2013 21:45,9,ug m-3,P
HG4,O3,24/01/2013 22:00,7,ug m-3,P
HG4,O3,24/01/2013 22:15,7,ug m-3,P
HG4,O3,24/01/2013 22:30,7,ug m-3,P
HG4,O3,24/01/2013 22:45,5,ug m-3,P
HG4,O3,24/01/2013 23:00,8,ug m-3,P
HG4,O3,24/01/2013 23:15,5,ug m-3,P
HG4,O3,24/01/2013 23:30,7,ug m-3,P
HG4,O3,24/01/2013 23:45,5,ug m-3,P
HG4,O3,25/01/2013 00:00,6,ug m-3,P
HG4,O3,25/01/2013 00:15,6,ug m-3,P
HG4,O3,25/01/2013 00:30,5,ug m-3,P
HG4,O3,25/01/2013 00:45,,ug m-3,P
HG4,O3,25/01/2013 01:00,,ug m-3,P
HG4,O3,25/01/2013 01:15,7,ug m-3,P
HG4,O3,25/01/2013 01:30,5,ug m-3,P
HG4,O3,25/01/2013 01:45,6,ug m-3,P
HG4,O3,25/01/2013 02:00,7,ug m-3,P
HG4,O3,25/01/2013 02:15,5,ug m-3,P
HG4,O3,25/01/2013 02:30,7,ug m-3,P
HG4,O3,25/01/2013 02:45,5,ug m-3,P
HG4,O3,25/01/2013 03:00,7,ug m-3,P
HG4,O3,25/01/2013 03:15,6,ug m-3,P
HG4,O3,25/01/2013 03:30,6,ug m-3,P
HG4,O3,25/01/2013 03:45,7,ug m-3,P
HG4,O3,25/01/2013 04:00,5,ug m-3,P
HG4,O3,25/01/2013 04:15,6,ug m-3,P
HG4,O3,25/01/2013 04:30,7,ug m-3,P
HG4,O3,25/01/2013 04:45,5,ug m-3,P
HG4,O3,25/01/2013 05:00,8,ug m-3,P
HG4,O3,25/01/2013 05:15,5,ug m-3,P
HG4,O3,25/01/2013 05:30,7,ug m-3,P
HG4,O3,25/01/2013 05:45,6,ug m-3,P
HG4,O3,25/01/2013 06:00,7,ug m-3,P
HG4,O3,25/01/2013 06:15,6,ug m-3,P
HG4,O3,25/01/2013 06:30,8,ug m-3,P
HG4,O3,25/01/2013 06:45,20,ug m-3,P
HG4,O3,25/01/2013 07:00,12,ug m-3,P
HG4,O3,25/01/2013 07:15,14,ug m-3,P
HG4,O3,25/01/2013 07:30,6,ug m-3,P
HG4,O3,25/01/2013 07:45,8,ug m-3,P
HG4,O3,25/01/2013 08:00,8,ug m-3,P
HG4,O3,25/01/2013 08:15,11,ug m-3,P
HG4,O3,25/01/2013 08:30,12,ug m-3,P
HG4,O3,25/01/2013 08:45,12,ug m-3,P
HG4,O3,25/01/2013 09:00,12,ug m-3,P
HG4,O3,25/01/2013 09:15,12,ug m-3,P
HG4,O3,25/01/2013 09:30,10,ug m-3,P
HG4,O3,25/01/2013 09:45,12,ug m-3,P
HG4,O3,25/01/2013 10:00,27,ug m-3,P
HG4,O3,25/01/2013 10:15,27,ug m-3,P
HG4,O3,25/01/2013 10:30,29,ug m-3,P
HG4,O3,25/01/2013 10:45,23,ug m-3,P
HG4,O3,25/01/2013 11:00,22,ug m-3,P
HG4,O3,25/01/2013 11:15,23,ug m-3,P
HG4,O3,25/01/2013 11:30,24,ug m-3,P
HG4,O3,25/01/2013 11:45,29,ug m-3,P
HG4,O3,25/01/2013 12:00,28,ug m-3,P
HG4,O3,25/01/2013 12:15,32,ug m-3,P
HG4,O3,25/01/2013 12:30,27,ug m-3,P
HG4,O3,25/01/2013 12:45,29,ug m-3,P
HG4,O3,25/01/2013 13:00,29,ug m-3,P
HG4,O3,25/01/2013 13:15,34,ug m-3,P
HG4,O3,25/01/2013 13:30,41,ug m-3,P
HG4,O3,25/01/2013 13:45,38,ug m-3,P
HG4,O3,25/01/2013 14:00,35,ug m-3,P
HG4,O3,25/01/2013 14:15,41,ug m-3,P
HG4,O3,25/01/2013 14:30,52,ug m-3,P
HG4,O3,25/01/2013 14:45,50,ug m-3,P
HG4,O3,25/01/2013 15:00,47,ug m-3,P
HG4,O3,25/01/2013 15:15,48,ug m-3,P
HG4,O3,25/01/2013 15:30,50,ug m-3,P
HG4,O3,25/01/2013 15:45,52,ug m-3,P
HG4,O3,25/01/2013 16:00,45,ug m-3,P
HG4,O3,25/01/2013 16:15,41,ug m-3,P
HG4,O3,25/01/2013 16:30,39,ug m-3,P
HG4,O3,25/01/2013 16:45,43,ug m-3,P
HG4,O3,25/01/2013 17:00,44,ug m-3,P
HG4,O3,25/01/2013 17:15,43,ug m-3,P
HG4,O3,25/01/2013 17:30,39,ug m-3,P
HG4,O3,25/01/2013 17:45,38,ug m-3,P
HG4,O3,25/01/2013 18:00,31,ug m-3,P
HG4,O3,25/01/2013 18:15,27,ug m-3,P
HG4,O3,25/01/2013 18:30,23,ug m-3,P
HG4,O3,25/01/2013 18:45,24,ug m-3,P
HG4,O3,25/01/2013 19:00,21,ug m-3,P
HG4,O3,25/01/2013 19:15,21,ug m-3,P
HG4,O3,25/01/2013 19:30,17,ug m-3,P
HG4,O3,25/01/2013 19:45,21,ug m-3,P
HG4,O3,25/01/2013 20:00,15,ug m-3,P
HG4,O3,25/01/2013 20:15,19,ug m-3,P
HG4,O3,25/01/2013 20:30,19,ug m-3,P
HG4,O3,25/01/2013 20:45,24,ug m-3,P
HG4,O3,25/01/2013 21:00,26,ug m-3,P
HG4,O3,25/01/2013 21:15,26,ug m-3,P
HG4,O3,25/01/2013 21:30,28,ug m-3,P
HG4,O3,25/01/2013 21:45,30,ug m-3,P
HG4,O3,25/01/2013 22:00,32,ug m-3,P
HG4,O3,25/01/2013 22:15,33,ug m-3,P
HG4,O3,25/01/2013 22:30,34,ug m-3,P
HG4,O3,25/01/2013 22:45,32,ug m-3,P
HG4,O3,25/01/2013 23:00,32,ug m-3,P
HG4,O3,25/01/2013 23:15,29,ug m-3,P
HG4,O3,25/01/2013 23:30,29,ug m-3,P
HG4,O3,25/01/2013 23:45,23,ug m-3,P
HG4,O3,26/01/2013 00:00,26,ug m-3,P
HG4,O3,26/01/2013 00:15,25,ug m-3,P
HG4,O3,26/01/2013 00:30,27,ug m-3,P
HG4,O3,26/01/2013 00:45,,ug m-3,P
HG4,O3,26/01/2013 01:00,,ug m-3,P
HG4,O3,26/01/2013 01:15,30,ug m-3,P
HG4,O3,26/01/2013 01:30,33,ug m-3,P
HG4,O3,26/01/2013 01:45,36,ug m-3,P
HG4,O3,26/01/2013 02:00,39,ug m-3,P
HG4,O3,26/01/2013 02:15,40,ug m-3,P
HG4,O3,26/01/2013 02:30,38,ug m-3,P
HG4,O3,26/01/2013 02:45,41,ug m-3,P
HG4,O3,26/01/2013 03:00,39,ug m-3,P
HG4,O3,26/01/2013 03:15,43,ug m-3,P
HG4,O3,26/01/2013 03:30,48,ug m-3,P
HG4,O3,26/01/2013 03:45,47,ug m-3,P
HG4,O3,26/01/2013 04:00,49,ug m-3,P
HG4,O3,26/01/2013 04:15,40,ug m-3,P
HG4,O3,26/01/2013 04:30,40,ug m-3,P
HG4,O3,26/01/2013 04:45,37,ug m-3,P
HG4,O3,26/01/2013 05:00,30,ug m-3,P
HG4,O3,26/01/2013 05:15,32,ug m-3,P
HG4,O3,26/01/2013 05:30,36,ug m-3,P
HG4,O3,26/01/2013 05:45,39,ug m-3,P
HG4,O3,26/01/2013 06:00,39,ug m-3,P
HG4,O3,26/01/2013 06:15,31,ug m-3,P
HG4,O3,26/01/2013 06:30,30,ug m-3,P
HG4,O3,26/01/2013 06:45,33,ug m-3,P
HG4,O3,26/01/2013 07:00,38,ug m-3,P
HG4,O3,26/01/2013 07:15,38,ug m-3,P
HG4,O3,26/01/2013 07:30,48,ug m-3,P
HG4,O3,26/01/2013 07:45,52,ug m-3,P
HG4,O3,26/01/2013 08:00,49,ug m-3,P
HG4,O3,26/01/2013 08:15,42,ug m-3,P
HG4,O3,26/01/2013 08:30,35,ug m-3,P
HG4,O3,26/01/2013 08:45,44,ug m-3,P
HG4,O3,26/01/2013 09:00,43,ug m-3,P
HG4,O3,26/01/2013 09:15,37,ug m-3,P
HG4,O3,26/01/2013 09:30,37,ug m-3,P
HG4,O3,26/01/2013 09:45,35,ug m-3,P
HG4,O3,26/01/2013 10:00,37,ug m-3,P
HG4,O3,26/01/2013 10:15,34,ug m-3,P
HG4,O3,26/01/2013 10:30,39,ug m-3,P
HG4,O3,26/01/2013 10:45,46,ug m-3,P
HG4,O3,26/01/2013 11:00,52,ug m-3,P
HG4,O3,26/01/2013 11:15,53,ug m-3,P
HG4,O3,26/01/2013 11:30,56,ug m-3,P
HG4,O3,26/01/2013 11:45,59,ug m-3,P
HG4,O3,26/01/2013 12:00,58,ug m-3,P
HG4,O3,26/01/2013 12:15,67,ug m-3,P
HG4,O3,26/01/2013 12:30,65,ug m-3,P
HG4,O3,26/01/2013 12:45,63,ug m-3,P
HG4,O3,26/01/2013 13:00,64,ug m-3,P
HG4,O3,26/01/2013 13:15,63,ug m-3,P
HG4,O3,26/01/2013 13:30,64,ug m-3,P
HG4,O3,26/01/2013 13:45,63,ug m-3,P
HG4,O3,26/01/2013 14:00,59,ug m-3,P
HG4,O3,26/01/2013 14:15,52,ug m-3,P
HG4,O3,26/01/2013 14:30,47,ug m-3,P
HG4,O3,26/01/2013 14:45,45,ug m-3,P
HG4,O3,26/01/2013 15:00,33,ug m-3,P
HG4,O3,26/01/2013 15:15,34,ug m-3,P
HG4,O3,26/01/2013 15:30,35,ug m-3,P
HG4,O3,26/01/2013 15:45,40,ug m-3,P
HG4,O3,26/01/2013 16:00,34,ug m-3,P
HG4,O3,26/01/2013 16:15,31,ug m-3,P
HG4,O3,26/01/2013 16:30,23,ug m-3,P
HG4,O3,26/01/2013 16:45,25,ug m-3,P
HG4,O3,26/01/2013 17:00,26,ug m-3,P
HG4,O3,26/01/2013 17:15,27,ug m-3,P
HG4,O3,26/01/2013 17:30,28,ug m-3,P
HG4,O3,26/01/2013 17:45,25,ug m-3,P
HG4,O3,26/01/2013 18:00,29,ug m-3,P
HG4,O3,26/01/2013 18:15,30,ug m-3,P
HG4,O3,26/01/2013 18:30,38,ug m-3,P
HG4,O3,26/01/2013 18:45,40,ug m-3,P
HG4,O3,26/01/2013 19:00,48,ug m-3,P
HG4,O3,26/01/2013 19:15,49,ug m-3,P
HG4,O3,26/01/2013 19:30,49,ug m-3,P
HG4,O3,26/01/2013 19:45,52,ug m-3,P
HG4,O3,26/01/2013 20:00,60,ug m-3,P
HG4,O3,26/01/2013 20:15,72,ug m-3,P
HG4,O3,26/01/2013 20:30,74,ug m-3,P
HG4,O3,26/01/2013 20:45,72,ug m-3,P
HG4,O3,26/01/2013 21:00,72,ug m-3,P
HG4,O3,26/01/2013 21:15,72,ug m-3,P
HG4,O3,26/01/2013 21:30,76,ug m-3,P
HG4,O3,26/01/2013 21:45,78,ug m-3,P
HG4,O3,26/01/2013 22:00,74,ug m-3,P
HG4,O3,26/01/2013 22:15,75,ug m-3,P
HG4,O3,26/01/2013 22:30,75,ug m-3,P
HG4,O3,26/01/2013 22:45,73,ug m-3,P
HG4,O3,26/01/2013 23:00,69,ug m-3,P
HG4,O3,26/01/2013 23:15,69,ug m-3,P
HG4,O3,26/01/2013 23:30,71,ug m-3,P
HG4,O3,26/01/2013 23:45,70,ug m-3,P
HG4,O3,27/01/2013 00:00,76,ug m-3,P
HG4,O3,27/01/2013 00:15,82,ug m-3,P
HG4,O3,27/01/2013 00:30,83,ug m-3,P
HG4,O3,27/01/2013 00:45,,ug m-3,P
HG4,O3,27/01/2013 01:00,,ug m-3,P
HG4,O3,27/01/2013 01:15,79,ug m-3,P
HG4,O3,27/01/2013 01:30,83,ug m-3,P
HG4,O3,27/01/2013 01:45,82,ug m-3,P
HG4,O3,27/01/2013 02:00,83,ug m-3,P
HG4,O3,27/01/2013 02:15,84,ug m-3,P
HG4,O3,27/01/2013 02:30,83,ug m-3,P
HG4,O3,27/01/2013 02:45,83,ug m-3,P
HG4,O3,27/01/2013 03:00,82,ug m-3,P
HG4,O3,27/01/2013 03:15,84,ug m-3,P
HG4,O3,27/01/2013 03:30,84,ug m-3,P
HG4,O3,27/01/2013 03:45,85,ug m-3,P
HG4,O3,27/01/2013 04:00,85,ug m-3,P
HG4,O3,27/01/2013 04:15,83,ug m-3,P
HG4,O3,27/01/2013 04:30,84,ug m-3,P
HG4,O3,27/01/2013 04:45,84,ug m-3,P
HG4,O3,27/01/2013 05:00,86,ug m-3,P
HG4,O3,27/01/2013 05:15,85,ug m-3,P
HG4,O3,27/01/2013 05:30,84,ug m-3,P
HG4,O3,27/01/2013 05:45,84,ug m-3,P
HG4,O3,27/01/2013 06:00,85,ug m-3,P
HG4,O3,27/01/2013 06:15,84,ug m-3,P
HG4,O3,27/01/2013 06:30,83,ug m-3,P
HG4,O3,27/01/2013 06:45,82,ug m-3,P
HG4,O3,27/01/2013 07:00,80,ug m-3,P
HG4,O3,27/01/2013 07:15,87,ug m-3,P
HG4,O3,27/01/2013 07:30,87,ug m-3,P
HG4,O3,27/01/2013 07:45,83,ug m-3,P
HG4,O3,27/01/2013 08:00,75,ug m-3,P
HG4,O3,27/01/2013 08:15,77,ug m-3,P
HG4,O3,27/01/2013 08:30,87,ug m-3,P
HG4,O3,27/01/2013 08:45,102,ug m-3,P
HG4,O3,27/01/2013 09:00,98,ug m-3,P
HG4,O3,27/01/2013 09:15,96,ug m-3,P
HG4,O3,27/01/2013 09:30,94,ug m-3,P
HG4,O3,27/01/2013 09:45,98,ug m-3,P
HG4,O3,27/01/2013 10:00,95,ug m-3,P
HG4,O3,27/01/2013 10:15,96,ug m-3,P
HG4,O3,27/01/2013 10:30,94,ug m-3,P
HG4,O3,27/01/2013 10:45,97,ug m-3,P
HG4,O3,27/01/2013 11:00,102,ug m-3,P
HG4,O3,27/01/2013 11:15,101,ug m-3,P
HG4,O3,27/01/2013 11:30,100,ug m-3,P
HG4,O3,27/01/2013 11:45,97,ug m-3,P
HG4,O3,27/01/2013 12:00,97,ug m-3,P
HG4,O3,27/01/2013 12:15,101,ug m-3,P
HG4,O3,27/01/2013 12:30,94,ug m-3,P
HG4,O3,27/01/2013 12:45,100,ug m-3,P
HG4,O3,27/01/2013 13:00,94,ug m-3,P
HG4,O3,27/01/2013 13:15,99,ug m-3,P
HG4,O3,27/01/2013 13:30,93,ug m-3,P
HG4,O3,27/01/2013 13:45,96,ug m-3,P
HG4,O3,27/01/2013 14:00,94,ug m-3,P
HG4,O3,27/01/2013 14:15,91,ug m-3,P
HG4,O3,27/01/2013 14:30,91,ug m-3,P
HG4,O3,27/01/2013 14:45,92,ug m-3,P
HG4,O3,27/01/2013 15:00,84,ug m-3,P
HG4,O3,27/01/2013 15:15,79,ug m-3,P
HG4,O3,27/01/2013 15:30,83,ug m-3,P
HG4,O3,27/01/2013 15:45,79,ug m-3,P
HG4,O3,27/01/2013 16:00,79,ug m-3,P
HG4,O3,27/01/2013 16:15,78,ug m-3,P
HG4,O3,27/01/2013 16:30,82,ug m-3,P
HG4,O3,27/01/2013 16:45,80,ug m-3,P
HG4,O3,27/01/2013 17:00,75,ug m-3,P
HG4,O3,27/01/2013 17:15,66,ug m-3,P
HG4,O3,27/01/2013 17:30,61,ug m-3,P
HG4,O3,27/01/2013 17:45,63,ug m-3,P
HG4,O3,27/01/2013 18:00,72,ug m-3,P
HG4,O3,27/01/2013 18:15,71,ug m-3,P
HG4,O3,27/01/2013 18:30,69,ug m-3,P
HG4,O3,27/01/2013 18:45,59,ug m-3,P
HG4,O3,27/01/2013 19:00,56,ug m-3,P
HG4,O3,27/01/2013 19:15,55,ug m-3,P
HG4,O3,27/01/2013 19:30,54,ug m-3,P
